packed,counter,value,time_of_day
188117420121279016,668,53.63,11:08:47.016
188390854919211565,669,48.95,11:08:47.021
188722099976948274,670,77.92,11:08:47.026
188901474991098423,671,18.49,11:08:47.031
189273281719978556,672,71.07,11:08:47.036
189486020040084033,673,31.06,11:08:47.041
189728891850738246,674,8.59,11:08:47.046
190065393948445259,675,40.62,11:08:47.051
190278922542533200,676,1.07,11:08:47.056
190595942668585557,677,21.76,11:08:47.061
190852249136941658,678,7.11,11:08:47.066
191164269921061471,679,24.89,11:08:47.071
191488333793479268,680,49.68,11:08:47.076
191818874476579433,681,78.24,11:08:47.081
192082241871170158,682,67.7,11:08:47.086
192357446195628659,683,64.05,11:08:47.091
192623957506280056,684,55.34,11:08:47.096
192883888927033981,685,42.8,11:08:47.101
193210014383753858,686,68.79,11:08:47.106
193389269138819719,687,9.29,11:08:47.111
193738346900769420,688,48.64,11:08:47.116
194080295017007761,689,83.84,11:08:47.121
194248571835665046,690,17.95,11:08:47.126
194528397544934043,691,16.99,11:08:47.131
194821417393736352,692,23.71,11:08:47.136
195196350858807973,693,78.11,11:08:47.141
195448963655289514,694,61.31,11:08:47.146
195735180275894959,695,64.07,11:08:47.151
196005247819467444,696,57.43,11:08:47.156
196292495232223929,697,60.79,11:08:47.161
196573008136260286,698,60.23,11:08:47.166
196911262580624067,699,93.28,11:08:47.171
197151505871293128,700,69.28,11:08:47.176
197334677636532941,701,12.06,11:08:47.181
197662418000956114,702,38.99,11:08:47.186
197899379936611031,703,13.08,11:08:47.191
198216417242532572,704,33.78,11:08:47.196
198537405918366433,705,56.78,11:08:47.201
198755246659619558,706,19.74,11:08:47.206
199157083799833323,707,89.8,11:08:47.211
199427804178434800,708,83.54,11:08:47.216
199657224151517941,709,53.24,11:08:47.221
199882538135866106,710,20.55,11:08:47.226
200284650153986815,711,90.77,11:08:47.231
200448219688487684,712,22.14,11:08:47.236
200714902797830921,713,13.53,11:08:47.241
200974404721855246,714,0.74,11:08:47.246
201300633257790227,715,26.79,11:08:47.251
201554208126946072,716,10.55,11:08:47.256
201953433927043869,717,79.09,11:08:47.261
202140213464812322,718,23.97,11:08:47.266
202486387828869927,719,61.63,11:08:47.271
202741285547952940,720,46.16,11:08:47.276
203084968830978865,721,82.37,11:08:47.281
203240841784085302,722,9.26,11:08:47.286
203577739018783547,723,41.52,11:08:47.291
203928259889744704,724,81.71,11:08:47.296
204191111888259909,725,70.87,11:08:47.301
204514282407480138,726,95.14,11:08:47.306
204662252620761935,727,17.43,11:08:47.311
204924589223201620,728,6.29,11:08:47.316
205219773735521113,729,14.27,11:08:47.321
205610821917887326,730,78.05,11:08:47.326
205836221801581411,731,45.41,11:08:47.331
206072015506131816,732,18.82,11:08:47.336
206451106499545965,733,75.64,11:08:47.341
206664875611802482,734,36.23,11:08:47.346
207031631459142519,735,85.87,11:08:47.351
207182865847569276,736,10.06,11:08:47.356
207578775932914561,737,76.67,11:08:47.361
207817507395095430,738,51.79,11:08:47.366
208095993074568075,739,50.05,11:08:47.371
208297753458264976,740,3.65,11:08:47.376
208738314023619477,741,96.25,11:08:47.381
208886988611537818,742,18.95,11:08:47.386
209154066857872287,743,10.57,11:08:47.391
209490156638718884,744,42.36,11:08:47.396
209719370453371817,745,11.94,11:08:47.401
210056645645192110,746,44.42,11:08:47.406
210392271569570739,747,75.94,11:08:47.411
210559362977254328,748,9.36,11:08:47.416
210834343963413437,749,5.58,11:08:47.421
211149457123986370,750,25.16,11:08:47.426
211473916133395399,751,50.18,11:08:47.431
211763517188230092,752,54.91,11:08:47.436
211993521276865489,753,24.95,11:08:47.441
212332669074426838,754,58.52,11:08:47.446
212541765262265307,755,16.39,11:08:47.451
212795185512598496,756,0.06,11:08:47.456
213247462748736485,757,99.48,11:08:47.461
213416100344646634,758,33.8,11:08:47.466
213674124799921135,759,20.15,11:08:47.471
213963365077502964,760,24.67,11:08:47.476
214265868214094841,761,36.91,11:08:47.481
214583816053083134,762,58.14,11:08:47.486
214876750002539523,763,64.81,11:08:47.491
215149136828451848,764,59.52,11:08:47.496
215445695730306061,765,68.3,11:08:47.501
215614230247001106,766,2.56,11:08:47.506
216021702384307223,767,75.9,11:08:47.511
216222414795983900,768,28.89,11:08:47.516
216557078647688225,769,59.85,11:08:47.521
216785742706527270,770,29.11,11:08:47.526
217020969475394603,771,2.19,11:08:47.531
217330018142145584,772,18.24,11:08:47.536
217615032171908149,773,20.3,11:08:47.541
217911092857556026,774,28.79,11:08:47.546
218201501366242367,775,33.99,11:08:47.551
218496290741570628,776,41.74,11:08:47.556
218733407296048201,777,15.92,11:08:47.561
219073551526022222,778,50.07,11:08:47.566
219417750205123667,779,86.58,11:08:47.571
219663250535763032,780,65.64,11:08:47.576
219899319118220381,781,39.21,11:08:47.581
220188095539334242,782,43.46,11:08:47.586
220441756307836007,783,27.27,11:08:47.591
220741459125750892,784,37.88,11:08:47.596
221107630857538673,785,87.18,11:08:47.601
221389930467970166,786,87.66,11:08:47.606
221674154223750267,787,89.26,11:08:47.611
221926440602717312,788,72.27,11:08:47.616
222206884787276933,789,71.67,11:08:47.621
222394196900990090,790,16.86,11:08:47.626
222808781504138383,791,94.34,11:08:47.631
223001367837691028,792,42.6,11:08:47.636
223256969931410585,793,27.54,11:08:47.641
223632126734781598,794,82.07,11:08:47.646
223801073568337059,795,16.57,11:08:47.651
224065351495994536,796,6.56,11:08:47.656
224357254653299885,797,12.63,11:08:47.661
224653195079863474,798,21.05,11:08:47.666
224994352922119351,799,55.79,11:08:47.671
225276240215690428,800,56.03,11:08:47.676
225551822497270977,801,52.6,11:08:47.681
225908837358783686,802,96.57,11:08:47.686
226157601864568011,803,77.53,11:08:47.691
226357901959384272,804,30.28,11:08:47.696
226613847650487509,805,15.42,11:08:47.701
226986083876097242,806,68.25,11:08:47.706
227273365648592095,807,71.63,11:08:47.711
227462189590793444,808,17.7,11:08:47.716
227727326511910121,809,8.19,11:08:47.721
228047816971537646,810,30.9,11:08:47.726
228392462327237875,811,67.67,11:08:47.731
228610182809406712,812,30.56,11:08:47.736
228878996222528765,813,23.19,11:08:47.741
229264375048064258,814,83.67,11:08:47.746
229570984173391111,815,98.3,11:08:47.751
229731547230784780,816,27.92,11:08:47.756
230038723291794705,817,42.88,11:08:47.761
230317707187473686,818,41.43,11:08:47.766
230535977425456411,819,4.64,11:08:47.771
230843239385812256,820,19.65,11:08:47.776
231248718658293029,821,91.83,11:08:47.781
231501400174251306,822,75.07,11:08:47.786
231687131739999535,823,19.34,11:08:47.791
231952818416930100,824,10.15,11:08:47.796
232334726908890425,825,68.61,11:08:47.801
232542603326016830,826,25.77,11:08:47.806
232887042523286851,827,62.42,11:08:47.811
233189992336477512,828,74.92,11:08:47.816
233395652550479181,829,30.79,11:08:47.821
233718754350222674,830,55.02,11:08:47.826
233947521488276823,831,24.34,11:08:47.831
234243788332354908,832,32.95,11:08:47.836
234522188112481633,833,31.16,11:08:47.841
234775574003076454,834,14.81,11:08:47.846
235140680582974827,835,63.49,11:08:47.851
235315193694145904,836,1.23,11:08:47.856
235630461473541493,837,20.9,11:08:47.861
236031697318333818,838,90.61,11:08:47.866
236303671827385727,839,85.08,11:08:47.871
236597619389123972,840,92.34,11:08:47.876
236872789353844105,841,88.67,11:08:47.881
237071148123442574,842,40.29,11:08:47.886
237445428753485203,843,94.31,11:08:47.891
237585461867203992,844,11.98,11:08:47.896
237904715376250269,845,33.97,11:08:47.901
238144357371497890,846,9.62,11:08:47.906
238516026661424551,847,62.12,11:08:47.911
238774875750419884,848,48.95,11:08:47.916
239039291117030833,849,39.02,11:08:47.921
239265962311044534,850,7.12,11:08:47.926
239642562223427003,851,62.49,11:08:47.931
239987757334941120,852,99.58,11:08:47.936
240139575838920133,853,24.11,11:08:47.941
240449054002400714,854,40.41,11:08:47.946
240776760007085519,855,67.32,11:08:47.951
241029939739250132,856,50.85,11:08:47.956
241392950375108057,857,98.31,11:08:47.961
241654599782780382,858,86.77,11:08:47.966
241957137279110627,859,99.03,11:08:47.971
242100967143919080,860,18.91,11:08:47.976
242451402115534317,861,59.05,11:08:47.981
242704616207437298,862,42.6,11:08:47.986
243030329347296759,863,68.35,11:08:47.991
243361900822547964,864,97.51,11:08:47.996
243541533534735873,865,38.23,11:08:48.001
243848692415876614,866,53.18,11:08:48.006
244137571916205579,867,57.49,11:08:48.011
244456447468129808,868,79.26,11:08:48.016
244619793664331285,869,10.5,11:08:48.021
244910666029485594,870,15.97,11:08:48.026
245316299920789023,871,88.24,11:08:48.031
245558587615890980,872,65.43,11:08:48.036
245876672893832745,873,86.74,11:08:48.041
246115644874182190,874,62.0,11:08:48.046
246303266225540659,875,7.37,11:08:48.051
246703591537266232,876,76.55,11:08:48.056
246881574982012477,877,16.31,11:08:48.061
247257796937272898,878,71.46,11:08:48.066
247468989069151815,879,30.55,11:08:48.071
247813325187206732,880,67.14,11:08:48.076
248130980968418897,881,88.2,11:08:48.081
248429756073397846,882,98.27,11:08:48.086
248550685172584027,883,4.82,11:08:48.091
248907373616582240,884,48.6,11:08:48.096
249191288134717029,885,50.02,11:08:48.101
249439159287303786,886,30.46,11:08:48.106
249679007440981615,887,6.23,11:08:48.111
249992041837383284,888,24.6,11:08:48.116
250328767273389689,889,56.76,11:08:48.121
250561623220309630,890,28.46,11:08:48.126
250806453536050819,891,7.13,11:08:48.131
251106448411741832,892,17.91,11:08:48.136
251435477266353805,893,45.59,11:08:48.141
251749267576999570,894,64.4,11:08:48.146
251970424033005207,895,29.29,11:08:48.151
252227074098744988,896,14.84,11:08:48.156
252648152692444833,897,96.1,11:08:48.161
252919440006729382,898,90.17,11:08:48.166
253049543156059819,899,2.06,11:08:48.171
253382196963069616,900,31.85,11:08:48.176
253756030916513461,901,85.61,11:08:48.181
254038845923020474,902,86.39,11:08:48.186
254287885306711743,903,67.51,11:08:48.191
254517185020710596,904,37.14,11:08:48.196
254865867645669065,905,76.26,11:08:48.201
255055035185254094,906,22.53,11:08:48.206
255424041595457235,907,73.48,11:08:48.211
255682907864321752,908,60.32,11:08:48.216
256023189533249245,909,94.55,11:08:48.221
256209316235988706,910,39.05,11:08:48.226
256539049465237223,911,67.14,11:08:48.231
256817655403794156,912,65.47,11:08:48.236
257080936899038961,913,54.88,11:08:48.241
257271203950251766,914,1.79,11:08:48.246
257666409660960507,915,67.99,11:08:48.251
257965201945808640,916,78.07,11:08:48.256
258226284417797893,917,66.2,11:08:48.261
258420176421408522,918,15.22,11:08:48.266
258839468308713231,919,95.44,11:08:48.271
259119568895889172,920,94.64,11:08:48.276
259388485388226329,921,87.33,11:08:48.281
259578786799177502,922,34.26,11:08:48.286
259907970272612131,923,62.03,11:08:48.291
260229508704259880,924,85.35,11:08:48.296
260497480303791917,925,77.49,11:08:48.301
260813624256515890,926,97.67,11:08:48.306
260992672853151543,927,38.05,11:08:48.311
261214138546802492,928,3.12,11:08:48.316
261641041116155713,929,87.77,11:08:48.321
261798889754218310,930,15.81,11:08:48.326
262126578579033931,931,42.71,11:08:48.331
262360671476535120,932,15.13,11:08:48.336
262732942061883221,933,67.98,11:08:48.341
262941677472468826,934,25.64,11:08:48.346
263217517452087135,935,22.36,11:08:48.351
263476933476765540,936,9.52,11:08:48.356
263831749315022697,937,52.21,11:08:48.361
264161843321524078,938,80.51,11:08:48.366
264386074974113651,939,47.19,11:08:48.371
264604156233535352,940,10.29,11:08:48.376
264977629409726333,941,63.84,11:08:48.381
265155956451856258,942,3.8,11:08:48.386
265524516185460615,943,54.49,11:08:48.391
265794944506285964,944,48.06,11:08:48.396
266064719992082321,945,41.25,11:08:48.401
266383062968061846,946,62.71,11:08:48.406
266666719788158875,947,63.98,11:08:48.411
266921669046849440,948,48.54,11:08:48.416
267230563094777765,949,64.5,11:08:48.421
267535918089654186,950,78.4,11:08:48.426
267822220609605551,951,81.21,11:08:48.431
268131217736748980,952,97.23,11:08:48.436
268402127093911481,953,91.08,11:08:48.441
268685302877671358,954,92.07,11:08:48.446
268976587559686083,955,97.78,11:08:48.451
269119489711558600,956,17.12,11:08:48.456
269376088237690829,957,2.64,11:08:48.461
269720733593391058,958,39.41,11:08:48.466
270070601629323223,959,79.22,11:08:48.471
270267225232134108,960,29.83,11:08:48.476
270542824693583841,961,26.41,11:08:48.481
270911899823263718,962,77.4,11:08:48.486
271086911150641131,963,15.43,11:08:48.491
271367475594285040,964,14.9,11:08:48.496
271679238680367093,965,32.53,11:08:48.501
272006240310415354,966,59.03,11:08:48.506
272252685533859839,967,38.64,11:08:48.511
272501931075981316,968,19.88,11:08:48.516
272828949885898761,969,46.39,11:08:48.521
273060946839359502,970,17.59,11:08:48.526
273483812139454483,971,99.89,11:08:48.531
273618725652156440,972,14.58,11:08:48.536
273892727385772061,973,10.23,11:08:48.541
274172329756741666,974,9.14,11:08:48.546
274556076494704679,975,68.67,11:08:48.551
274722223009583148,976,1.54,11:08:48.556
275124266308227121,977,71.72,11:08:48.561
275357208154492982,978,43.47,11:08:48.566
275596025516019771,979,18.64,11:08:48.571
275997227001073728,980,88.33,11:08:48.576
276279801489412165,981,88.97,11:08:48.581
276564042425061450,982,90.58,11:08:48.586
276694557891252303,983,2.71,11:08:48.591
277055111805816916,984,48.74,11:08:48.596
277411800249815129,985,92.52,11:08:48.601
277668501855162462,986,78.1,11:08:48.606
277930512040087651,987,66.77,11:08:48.611
278200871641436264,988,60.3,11:08:48.616
278541496907747437,989,94.73,11:08:48.621
278676942996394098,990,9.73,11:08:48.626
279023735835742327,991,47.75,11:08:48.631
279320311917465724,992,56.54,11:08:48.636
279584555485384833,993,46.51,11:08:48.641
279893294914490502,994,62.38,11:08:48.646
280213613575426187,995,84.99,11:08:48.651
280368163678605456,996,11.11,11:08:48.656
280721175630598293,997,52.75,11:08:48.661
281028059633832090,998,67.54,11:08:48.666
281195219760992415,999,1.0,11:08:48.671
281542648255500452,1000,39.39,11:08:48.676
281792873050165417,1001,21.2,11:08:48.681
282075962934579374,1002,22.14,11:08:48.686
282390577878945971,1003,41.43,11:08:48.691
282721084202307768,1004,69.97,11:08:48.696
282887574314569917,1005,3.04,11:08:48.701
283261425447882946,1006,56.81,11:08:48.706
283507784771981511,1007,36.37,11:08:48.711
283884848540831948,1008,92.01,11:08:48.716
284113684398362833,1009,61.37,11:08:48.721
284322299549864150,1010,18.96,11:08:48.726
284662976355782875,1011,53.42,11:08:48.731
284876814187516128,1012,14.05,11:08:48.736
285170693029777637,1013,21.27,11:08:48.741
285578835181981930,1014,95.0,11:08:48.746
285715913358201071,1015,10.95,11:08:48.751
286055387573276916,1016,44.71,11:08:48.756
286359900754563321,1017,58.12,11:08:48.761
286548896495456510,1018,4.29,11:08:48.766
286937195898753283,1019,66.47,11:08:48.771
287137667792261384,1020,19.32,11:08:48.776
287491057701376269,1021,61.18,11:08:48.781
287667632396849426,1022,0.12,11:08:48.786
287962232793616663,1023,7.76,11:08:48.791
288326634998878492,1024,56.03,11:08:48.796
288619723567157537,1025,62.79,11:08:48.801
288921883106365734,1026,74.83,11:08:48.806
289087016008962347,1027,7.11,11:08:48.811
289515189888635184,1028,92.5,11:08:48.816
289803657072103733,1029,96.57,11:08:48.821
289963773452898618,1030,25.93,11:08:48.826
290344599613100351,1031,83.76,11:08:48.831
290625627913212228,1032,83.5,11:08:48.836
290830858630484297,1033,39.12,11:08:48.841
291196154188943694,1034,87.91,11:08:48.846
291411349230342483,1035,49.33,11:08:48.851
291718284773183832,1036,64.15,11:08:48.856
291895598203031901,1037,3.52,11:08:48.861
292340436555813218,1038,98.61,11:08:48.866
292606947866464615,1039,89.9,11:08:48.871
292805461254885740,1040,41.61,11:08:48.876
293106057425998193,1041,52.74,11:08:48.881
293449345572032886,1042,88.72,11:08:48.886
293607262929572219,1043,16.8,11:08:48.891
293935518690070912,1044,44.03,11:08:48.896
294310812932395397,1045,98.64,11:08:48.901
294496097821544842,1046,42.65,11:08:48.906
294816571101303183,1047,65.35,11:08:48.911
295109625309843860,1048,72.09,11:08:48.916
295421113518018969,1049,89.56,11:08:48.921
295615933234565534,1050,39.12,11:08:48.926
295885468202193315,1051,32.17,11:08:48.931
296150038187626920,1052,22.33,11:08:48.936
296422734251184557,1053,17.22,11:08:48.941
296743035732251058,1054,39.82,11:08:48.946
297074263610118583,1055,68.78,11:08:48.951
297353470844096956,1056,67.46,11:08:48.956
297665989844423105,1057,85.53,11:08:48.961
297838802148544966,1058,22.28,11:08:48.966
298199081185202635,1059,68.15,11:08:48.971
298531683452604880,1060,97.91,11:08:48.976
298664363582312917,1061,11.3,11:08:48.981
299053985835536858,1062,74.25,11:08:48.986
299264507952517599,1063,32.95,11:08:48.991
